nconst,tconst,film name,actor name,film year,film score,actor relative score
nm0000134,tt0689862,Episode dated 21 June 2000,Robert De Niro,2000,5.3,
nm0000134,tt0723914,Episode dated 25 October 2003,Robert De Niro,2003,5.6,
nm0000134,tt0765514,Martin Scorsese Directs,Robert De Niro,1990,8.1,
nm0000134,tt0770712,Al Pacino: An American Cinematheque Tribute,Robert De Niro,2006,7.5,
nm0000134,tt0774763,Making 'The Score',Robert De Niro,2001,6.5,
nm0000134,tt0780511,Everybody's Fine,Robert De Niro,2009,7.1,
nm0000134,tt0787466,Femmes Fatales: Sharon Stone,Robert De Niro,1998,4.5,
nm0000134,tt0809488,The Godfather: A Novel for Television,Robert De Niro,1977,9.5,
nm0000134,tt0892270,Casino: The Cast and Characters,Robert De Niro,2005,7.5,
nm0000134,tt0893108,The Good Shepherd,Robert De Niro,2006,6.7,
nm0000134,tt0923576,The 16th Annual Gotham Awards,Robert De Niro,2006,6.0,
nm0000134,tt0927538,Episode #14.231,Robert De Niro,2006,6.5,
nm0000134,tt0940886,"Hans Hofmann: Artist/Teacher, Teacher/Artist",Robert De Niro,2003,6.5,
nm0000134,tt0968737,De Niro: A Self Portrait,Robert De Niro,2007,5.4,
nm0000134,tt0970866,Little Fockers,Robert De Niro,2010,5.5,
nm0000134,tt0972908,Tribeca Film Festival Presents: Live from the Red Carpet,Robert De Niro,2006,5.8,
nm0000134,tt0985694,Machete,Robert De Niro,2010,6.6,
nm0000134,tt10050912,Causeries 1,Robert De Niro,2019,8.2,
nm0000134,tt10176690,Robert De Niro/Beth Behrs/Neal Katyal,Robert De Niro,2019,7.1,
nm0000134,tt1034331,Righteous Kill,Robert De Niro,2008,6.0,
nm0000134,tt1045658,Silver Linings Playbook,Robert De Niro,2012,7.7,
nm0000134,tt10520800,The Comedy Central Roast of Alec Baldwin,Robert De Niro,2019,6.6,
nm0000134,tt1077658,The Making of 'Men of Honor',Robert De Niro,2000,7.5,
nm0000134,tt10908058,The King of Comedy: Deleted and Extended Scenes,Robert De Niro,2014,6.8,
nm0000134,tt10993898,Robert De Nino/Jameela Jamil/Bastille,Robert De Niro,2019,7.1,
nm0000134,tt11072994,Bruce Springsteen/Robert De Niro/Sienna Miller/Paul Rudd/James Blunt,Robert De Niro,2019,7.7,
nm0000134,tt1109481,Influence and Appreciation: Taxi Driver,Robert De Niro,2007,6.6,
nm0000134,tt1113795,Gordon Willis on Cinematography,Robert De Niro,2001,7.0,
nm0000134,tt1131598,Pacino and DeNiro: The Conversation,Robert De Niro,2005,7.5,
nm0000134,tt11332142,Robert De Niro/J.J. Abrams,Robert De Niro,2019,6.8,
nm0000134,tt11353562,The Irishman: In Conversation,Robert De Niro,2019,7.4,
nm0000134,tt11443222,Robert DeNiro/Guy Pearce/Joe Pera,Robert De Niro,2019,6.2,
nm0000134,tt11454620,Jennifer Hudson/Jonathan Pryce/Sharon Van Etten feat. Norah Jones,Robert De Niro,2019,7.0,
nm0000134,tt1152545,Kela on the Karpet,Robert De Niro,2003,5.2,
nm0000134,tt11651084,Actors,Robert De Niro,2020,7.9,
nm0000134,tt1169151,Mark Twain Prize: Billy Crystal,Robert De Niro,2007,5.5,
nm0000134,tt1185353,Erika Rabau: Puck of Berlin,Robert De Niro,2008,7.3,
nm0000134,tt1188334,Wanda the Word Fairy Visits (repeat),Robert De Niro,2007,7.8,
nm0000134,tt11992358,Robert De Niro,Robert De Niro,2015,5.7,
nm0000134,tt12032604,Meet the Parents: Deleted Scenes,Robert De Niro,2001,7.1,
nm0000134,tt1204975,Last Vegas,Robert De Niro,2013,6.6,
nm0000134,tt12095630,Hamilton Cast Zoom Surprise,Robert De Niro,2020,9.6,
nm0000134,tt1219289,Limitless,Robert De Niro,2011,7.4,
nm0000134,tt1220891,Leonardo DiCaprio: A Life in Progress,Robert De Niro,1998,6.5,
nm0000134,tt12274238,Robert De Niro/Randy Newman,Robert De Niro,2020,6.7,
nm0000134,tt12463094,At Home Edition: Robert De Niro/James Blake/Lenny Kravitz,Robert De Niro,2020,6.0,
nm0000134,tt1291853,Episode dated 12 September 2008,Robert De Niro,2008,4.8,
nm0000134,tt1295450,Episode #1.1,Robert De Niro,1977,9.4,
nm0000134,tt1295451,Episode #1.2,Robert De Niro,1977,9.3,
nm0000134,tt1295452,Episode #1.3,Robert De Niro,1977,9.3,
nm0000134,tt1295453,Episode #1.4,Robert De Niro,1977,9.3,
nm0000134,tt1302006,The Irishman,Robert De Niro,2019,7.8,
nm0000134,tt1303334,Robert De Niro,Robert De Niro,2008,7.2,
nm0000134,tt1311879,Episode dated 23 September 2008,Robert De Niro,2008,8.2,
nm0000134,tt1318063,"Kill Gil, Volume 2",Robert De Niro,2006,8.0,
nm0000134,tt13423426,Trump vs Hollywood,Robert De Niro,2020,5.2,
nm0000134,tt1355595,Sharon Stone - Una mujer de 100 caras,Robert De Niro,1998,8.3,
nm0000134,tt1386192,Episode dated 2 March 2009,Robert De Niro,2009,6.0,
nm0000134,tt1391473,Righteous Kill - The Investigation: An In-Depth Look at 'Righteous Kill',Robert De Niro,2009,6.2,
nm0000134,tt1423995,Stone,Robert De Niro,2010,5.4,
nm0000134,tt1448755,Killer Elite,Robert De Niro,2011,6.4,
nm0000134,tt14562470,Robert De Niro/Anthony Ramos/Anne-Marie/Niall Horan,Robert De Niro,2021,7.7,
nm0000134,tt1480295,Killing Season,Robert De Niro,2013,5.4,
nm0000134,tt1488216,Robert De Niro,Robert De Niro,2009,8.1,
nm0000134,tt1508277,Hollywood Salutes Jodie Foster: An American Cinematheque Tribute,Robert De Niro,1999,8.2,
nm0000134,tt1654775,Frankenstein's Friends,Robert De Niro,1996,7.2,
nm0000134,tt1661382,Grudge Match,Robert De Niro,2013,6.4,
nm0000134,tt1712187,Manuale d'am3re,Robert De Niro,2011,5.9,
nm0000134,tt1748179,Red Lights,Robert De Niro,2012,6.2,
nm0000134,tt1775412,Goodfellas,Robert De Niro,2008,4.6,
nm0000134,tt1781827,Hands of Stone,Robert De Niro,2016,6.6,
nm0000134,tt1804001,Bradley Cooper,Robert De Niro,2011,8.6,
nm0000134,tt1815708,Freelancers,Robert De Niro,2012,4.6,
nm0000134,tt1817212,Marty & Bobby,Robert De Niro,2011,6.7,
nm0000134,tt1860213,Dirty Grandpa,Robert De Niro,2016,5.9,
nm0000134,tt1931435,The Big Wedding,Robert De Niro,2013,5.6,
nm0000134,tt1933667,The Wizard of Lies,Robert De Niro,2017,6.8,
nm0000134,tt1967614,The Comedian,Robert De Niro,2016,5.8,
nm0000134,tt2010864,9/11: 10 Years Later,Robert De Niro,2011,8.2,
nm0000134,tt2092742,Mary Shelley,Robert De Niro,2011,7.3,
nm0000134,tt2141713,Encounter,Robert De Niro,1965,6.3,
nm0000134,tt2202511,Raging Bull: Outside the Ring,Robert De Niro,2005,7.4,
nm0000134,tt2212008,The Bag Man,Robert De Niro,2014,5.2,
nm0000134,tt2361509,The Intern,Robert De Niro,2015,7.1,
nm0000134,tt2404311,The Family,Robert De Niro,2013,6.3,
nm0000134,tt2446980,Joy,Robert De Niro,2015,6.6,
nm0000134,tt3069712,The 250th Special,Robert De Niro,2013,8.6,
nm0000134,tt3197112,Bergmans video,Robert De Niro,2012,6.8,
nm0000134,tt3276924,Heist,Robert De Niro,2015,6.1,
nm0000134,tt3289658,Robert De Niro/Michelle Pfeiffer/Jennifer Saunders/Cher,Robert De Niro,2013,7.6,
nm0000134,tt3349694,Morgan Freeman Reads the Fox by Ylvis,Robert De Niro,2013,7.7,
nm0000134,tt3444652,Sylvester Stallone/Robert De Niro/Carey Mulligan/Jonah Hill/Jake Bugg,Robert De Niro,2014,8.2,
nm0000134,tt3469674,"Remembering the Artist: Robert De Niro, Sr.",Robert De Niro,2014,6.6,
nm0000134,tt3607780,Nat Geo's Most Amazing Photos,Robert De Niro,2009,6.3,
nm0000134,tt3675472,Don Rickles: One Night Only,Robert De Niro,2014,8.3,
nm0000134,tt3697160,The Bull & the Stallion,Robert De Niro,2014,6.2,
nm0000134,tt3697162,In the Ring with Kevin Hart,Robert De Niro,2014,6.2,
nm0000134,tt3697164,Kevin Hart Unedited,Robert De Niro,2014,6.2,
nm0000134,tt3732460,Robert De Niro,Robert De Niro,2014,8.0,
nm0000134,tt4016250,The Audition,Robert De Niro,2015,6.6,
nm0000134,tt4532038,The War with Grandpa,Robert De Niro,2020,5.6,
nm0000134,tt5019816,Robert De Niro/Ariana Grande/Duran Duran,Robert De Niro,2015,7.3,
nm0000134,tt5056602,Robert De Niro/Judy Greer/Highly Suspect,Robert De Niro,2015,5.8,
nm0000134,tt5085436,Robert De Niro/Anne Hathaway/Kenneth Branagh/Tom Hiddleston/The Shires,Robert De Niro,2015,8.0,
nm0000134,tt5091774,Club Oscar,Robert De Niro,2005,3.5,
nm0000134,tt5227516,Ellis,Robert De Niro,2015,6.8,
nm0000134,tt5230926,Cop Land: The Making of an Urban Western,Robert De Niro,2004,3.9,
nm0000134,tt5265934,Robert De Niro/Daniel Gilbert/Henry Rollins,Robert De Niro,2015,6.4,
nm0000134,tt5285684,Scorsese's Goodfellas,Robert De Niro,2015,7.6,
nm0000134,tt5310746,The Making of a Godfocker: Behind the Scenes of 'Little Fockers',Robert De Niro,2011,4.8,
nm0000134,tt5310756,Little Fockers: Bout Time,Robert De Niro,2011,5.6,
nm0000134,tt5370592,Red Lights: Cast Interviews,Robert De Niro,2012,6.5,
nm0000134,tt5420210,The Comeback Trail,Robert De Niro,2020,5.6,
nm0000134,tt5457672,Robert De Niro Tricks Zac Efron Into Making Him a Sandwich,Robert De Niro,2016,4.5,
nm0000134,tt5457714,Zac Efron Pitches Robert De Niro on Movie Reboots,Robert De Niro,2016,4.5,
nm0000134,tt5533308,I Am Durán,Robert De Niro,2019,7.2,
nm0000134,tt5610858,Robert De Niro/Jesse Tyler Ferguson/Nick Guerra,Robert De Niro,2016,7.7,
nm0000134,tt5640196,Stardust: Good Omens - The Making of Stardust,Robert De Niro,2007,9.0,
nm0000134,tt5775792,Brian De Palma/Martin Scorsese,Robert De Niro,1978,7.4,
nm0000134,tt5921588,Robert De Niro/Jordan Spieth/Martin Garrix and Bebe Rexha,Robert De Niro,2016,7.3,
nm0000134,tt5968094,Robert De Niro/Jerome Bettis/Anthrax/Jon Wurster,Robert De Niro,2016,5.7,
nm0000134,tt6068264,Robert De Niro's Happy Birthday Greeting to Zac Efron's Girlfriend,Robert De Niro,2016,3.4,
nm0000134,tt6209572,Robert De Niro/Gigi Hadid/Willie Nelson,Robert De Niro,2016,6.4,
nm0000134,tt6264810,Taxi Driver: 40th Anniversary Cast Q&A,Robert De Niro,2016,6.8,
nm0000134,tt6282416,Robert De Niro/Pharrell Williams & Kim Burrell,Robert De Niro,2016,7.1,
nm0000134,tt6348726,Academy Event: Heat,Robert De Niro,2016,7.3,
nm0000134,tt6350106,The Best in Late Show Retrospectacular End-of-Year Wrapupabration! 3,Robert De Niro,2016,5.8,
nm0000134,tt6460630,Robert De Niro/Lauren Ash/Asa Butterfield/Kenny Aronoff,Robert De Niro,2017,8.0,
nm0000134,tt6483566,Robert De Niro/Ezra Edelman/Flo Morrissey & Matthew E. White,Robert De Niro,2017,6.9,
nm0000134,tt6664120,Jim Norton: Mouthful of Shame,Robert De Niro,2017,6.9,
nm0000134,tt6779822,"Little Fockers: Alternate Opening, Wedding Dream and Morning Wakeup",Robert De Niro,2011,5.1,
nm0000134,tt6779974,Little Fockers: Deleted Scenes,Robert De Niro,2011,5.1,
nm0000134,tt6780018,Little Fockers: Gag Reel,Robert De Niro,2011,4.8,
nm0000134,tt7080824,Heat: Academy of Motion Picture Arts and Sciences Filmmaker Panel,Robert De Niro,2017,6.6,
nm0000134,tt7286456,Joker,Robert De Niro,2019,8.4,
nm0000134,tt7374726,Cashed Out Casino,Robert De Niro,2017,7.6,
nm0000134,tt7654464,Dinner with Don,Robert De Niro,2017,7.8,
nm0000134,tt7670508,Robert De Niro and Martin Scorsese Reminisce with Don Rickles,Robert De Niro,2017,8.4,
nm0000134,tt7748472,The Wizard of Lies: Cast interviews,Robert De Niro,2017,6.8,
nm0000134,tt7809092,Barry Norman,Robert De Niro,2017,7.3,
nm0000134,tt8072678,The Alec Baldwin Show,Robert De Niro,2018,3.4,
nm0000134,tt8072840,"Robert De Niro, Taraji P. Henson",Robert De Niro,2018,4.5,
nm0000134,tt8262734,Robert De Niro/Bridget Everett/Rex Orange County,Robert De Niro,2018,7.4,
nm0000134,tt9793880,Not the White House Correspondents' Dinner,Robert De Niro,2019,6.5,
nm0000008,tt0042727,The Men,Marlon Brando,1950,7.1,
nm0000008,tt0044081,A Streetcar Named Desire,Marlon Brando,1951,8.0,
nm0000008,tt0045296,Viva Zapata!,Marlon Brando,1952,7.3,
nm0000008,tt0045943,Julius Caesar,Marlon Brando,1953,7.3,
nm0000008,tt0046903,Désirée,Marlon Brando,1954,6.4,
nm0000008,tt0047296,On the Waterfront,Marlon Brando,1954,8.1,
nm0000008,tt0047677,The Wild One,Marlon Brando,1953,6.8,
nm0000008,tt0047753,MGM Parade,Marlon Brando,1955,6.5,
nm0000008,tt0048140,Guys and Dolls,Marlon Brando,1955,7.2,
nm0000008,tt0049830,The Teahouse of the August Moon,Marlon Brando,1956,6.8,
nm0000008,tt0050933,Sayonara,Marlon Brando,1957,7.1,
nm0000008,tt0052415,The Young Lions,Marlon Brando,1958,7.2,
nm0000008,tt0052832,The Fugitive Kind,Marlon Brando,1960,7.1,
nm0000008,tt0055257,One-Eyed Jacks,Marlon Brando,1961,7.1,
nm0000008,tt0056264,Mutiny on the Bounty,Marlon Brando,1962,7.2,
nm0000008,tt0056632,The Ugly American,Marlon Brando,1963,6.7,
nm0000008,tt0057878,Bedtime Story,Marlon Brando,1964,6.8,
nm0000008,tt0059470,Morituri,Marlon Brando,1965,7.0,
nm0000008,tt0060120,The Appaloosa,Marlon Brando,1966,6.3,
nm0000008,tt0060232,The Chase,Marlon Brando,1966,7.2,
nm0000008,tt0060687,Meet Marlon Brando,Marlon Brando,1966,7.6,
nm0000008,tt0061523,A Countess from Hong Kong,Marlon Brando,1967,6.1,
nm0000008,tt0062185,Reflections in a Golden Eye,Marlon Brando,1967,6.8,
nm0000008,tt0062776,Candy,Marlon Brando,1968,5.3,
nm0000008,tt0064728,The Night of the Following Day,Marlon Brando,1969,6.0,
nm0000008,tt0064866,Queimada,Marlon Brando,1969,7.2,
nm0000008,tt0068646,The Godfather,Marlon Brando,1972,9.2,
nm0000008,tt0068846,Letter to Jane: An Investigation About a Still,Marlon Brando,1972,5.8,
nm0000008,tt0069007,The Nightcomers,Marlon Brando,1971,5.9,
nm0000008,tt0070849,Ultimo tango a Parigi,Marlon Brando,1972,7.0,
nm0000008,tt0074906,The Missouri Breaks,Marlon Brando,1976,6.5,
nm0000008,tt0078140,Raoni,Marlon Brando,1978,6.4,
nm0000008,tt0078346,Superman,Marlon Brando,1978,7.3,
nm0000008,tt0078788,Apocalypse Now,Marlon Brando,1979,8.4,
nm0000008,tt0080754,The Formula,Marlon Brando,1980,5.6,
nm0000008,tt0099615,The Freshman,Marlon Brando,1990,6.5,
nm0000008,tt0101961,The Godfather Family: A Look Inside,Marlon Brando,1990,7.8,
nm0000008,tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,Marlon Brando,1991,8.1,
nm0000008,tt0102027,"Here's Looking at You, Warner Bros.",Marlon Brando,1991,7.5,
nm0000008,tt0103962,Christopher Columbus: The Discovery,Marlon Brando,1992,4.5,
nm0000008,tt0112883,Don Juan DeMarco,Marlon Brando,1994,6.7,
nm0000008,tt0116654,The Island of Dr. Moreau,Marlon Brando,1996,4.6,
nm0000008,tt0118768,The Brave,Marlon Brando,1997,6.3,
nm0000008,tt0120678,Free Money,Marlon Brando,1998,5.0,
nm0000008,tt0128875,Fame in the Twentieth Century,Marlon Brando,1993,8.1,
nm0000008,tt0145937,Naqoyqatsi,Marlon Brando,2002,6.6,
nm0000008,tt0150742,The Godfather Trilogy: 1901-1980,Marlon Brando,1992,9.3,
nm0000008,tt0152444,The Silver Screen: Color Me Lavender,Marlon Brando,1997,6.4,
nm0000008,tt0201428,Apocalypse Pooh,Marlon Brando,1987,6.5,
nm0000008,tt0210482,All Power to the People! (The Black Panther Party and Beyond),Marlon Brando,1996,8.1,
nm0000008,tt0227445,The Score,Marlon Brando,2001,6.8,
nm0000008,tt0249979,Sophia Loren: Actress Italian Style,Marlon Brando,1997,9.3,
nm0000008,tt0278490,A Huey P. Newton Story,Marlon Brando,2001,7.1,
nm0000008,tt0279411,Sidney Poitier: One Bright Light,Marlon Brando,2000,7.6,
nm0000008,tt0294603,Goldwyn: The Man and His Movies,Marlon Brando,2001,7.9,
nm0000008,tt0295131,Saturday Night with Connie Chung,Marlon Brando,1989,6.3,
nm0000008,tt0308675,Operation Teahouse,Marlon Brando,1956,5.6,
nm0000008,tt0319796,The Making of 'Superman: The Movie',Marlon Brando,1980,7.3,
nm0000008,tt0323504,One on One: Classic Television Interviews,Marlon Brando,1993,6.8,
nm0000008,tt0324201,Tennessee Williams: Orpheus of the American Stage,Marlon Brando,1994,8.0,
nm0000008,tt0326848,Edward R. Murrow: The Best of 'Person to Person',Marlon Brando,1993,7.1,
nm0000008,tt0330348,Great Romances of the 20th Century: Elizabeth Taylor and Richard Burton,Marlon Brando,1997,7.4,
nm0000008,tt0343334,Academy of Motion Picture Arts & Sciences 30th Annual Awards,Marlon Brando,1958,8.4,
nm0000008,tt0371805,The Magic Behind the Cape,Marlon Brando,2001,8.0,
nm0000008,tt0371810,Making 'Superman': Filming the Legend,Marlon Brando,2001,7.5,
nm0000008,tt0371980,Taking Flight: The Development of 'Superman',Marlon Brando,2001,7.4,
nm0000008,tt0372351,James Dean and Marlon Brando,Marlon Brando,2003,7.8,
nm0000008,tt0386283,None Without Sin,Marlon Brando,2003,8.3,
nm0000008,tt0442674,The Godfather,Marlon Brando,2006,8.3,
nm0000008,tt0471017,Lost in 'The Thinking',Marlon Brando,2005,7.4,
nm0000008,tt0481628,Stella Adler: Awake and Dream!,Marlon Brando,1989,6.5,
nm0000008,tt0490824,Bullets Over Hollywood,Marlon Brando,2005,7.0,
nm0000008,tt0498895,Anthony Quinn: An Original,Marlon Brando,1990,7.3,
nm0000008,tt0505147,I'm No Hero,Marlon Brando,1949,8.5,
nm0000008,tt0541456,Plot,Marlon Brando,2005,5.6,
nm0000008,tt0545992,Episode dated 16 January 2006,Marlon Brando,2006,4.2,
nm0000008,tt0611197,Paul Newman,Marlon Brando,1994,7.6,
nm0000008,tt0611202,Dennis Hopper,Marlon Brando,1994,7.6,
nm0000008,tt0611345,Episode #9.13,Marlon Brando,2003,7.8,
nm0000008,tt0624936,Episode dated 5 April 1996,Marlon Brando,1996,7.4,
nm0000008,tt0625156,Episode dated 19 November 2004,Marlon Brando,2004,5.5,
nm0000008,tt0679216,James Garner,Marlon Brando,2001,8.4,
nm0000008,tt0695042,Marlon Brando,Marlon Brando,1989,9.0,
nm0000008,tt0725324,Episode #9.21,Marlon Brando,1956,4.2,
nm0000008,tt0792110,Marlon Brando,Marlon Brando,2006,9.0,
nm0000008,tt0792627,Advice to Bathers,Marlon Brando,1955,8.5,
nm0000008,tt0809488,The Godfather: A Novel for Television,Marlon Brando,1977,9.5,
nm0000008,tt0819367,The Godfather and the Mob,Marlon Brando,2006,7.8,
nm0000008,tt0839995,Superman II: The Richard Donner Cut,Marlon Brando,1980,7.6,
nm0000008,tt0841107,The Godfather: Mob Wars,Marlon Brando,2006,8.1,
nm0000008,tt0881915,Francis Coppola's Notebook,Marlon Brando,2001,7.8,
nm0000008,tt0940759,The Rise of Two Legends,Marlon Brando,2006,7.5,
nm0000008,tt0940928,Resurrecting Jor-El,Marlon Brando,2006,8.1,
nm0000008,tt0985693,Larry King Live: The Greatest Interviews,Marlon Brando,2007,7.0,
nm0000008,tt1020539,The Godfather: Blackhand Edition,Marlon Brando,2007,8.6,
nm0000008,tt1020540,The Godfather: The Don's Edition,Marlon Brando,2007,9.0,
nm0000008,tt1023144,Brando,Marlon Brando,2007,8.3,
nm0000008,tt10299138,La passione di Anna Magnani,Marlon Brando,2019,7.3,
nm0000008,tt1033313,Episode #2.31,Marlon Brando,1955,8.0,
nm0000008,tt1079347,"Blood, Sweat, & Brando",Marlon Brando,2008,6.1,
nm0000008,tt10905860,Big Bug Man,Marlon Brando,2006,6.8,
nm0000008,tt1113794,The Godfather: Behind the Scenes,Marlon Brando,1971,7.6,
nm0000008,tt1113795,Gordon Willis on Cinematography,Marlon Brando,2001,7.0,
nm0000008,tt1139643,"Tough Guise: Violence, Media & the Crisis in Masculinity",Marlon Brando,1999,7.1,
nm0000008,tt11430880,Minorities Rebellion in Hollywood,Marlon Brando,2019,7.9,
nm0000008,tt11444598,Marlon Brando,Marlon Brando,2020,8.1,
nm0000008,tt1147705,A Tribute to Al Pacino,Marlon Brando,2007,7.3,
nm0000008,tt11506146,"Sophia Loren, une destinée particulière",Marlon Brando,2019,6.6,
nm0000008,tt11935142,Marlon Brando,Marlon Brando,2015,7.4,
nm0000008,tt1295450,Episode #1.1,Marlon Brando,1977,9.4,
nm0000008,tt1295451,Episode #1.2,Marlon Brando,1977,9.3,
nm0000008,tt1295452,Episode #1.3,Marlon Brando,1977,9.3,
nm0000008,tt1295453,Episode #1.4,Marlon Brando,1977,9.3,
nm0000008,tt13016030,Truman & Tennessee: An Intimate Conversation,Marlon Brando,2020,7.2,
nm0000008,tt1355349,Marlon Brando,Marlon Brando,1973,8.7,
nm0000008,tt1433440,Episode #1.9,Marlon Brando,1955,6.4,
nm0000008,tt14731254,Val,Marlon Brando,2021,7.7,
nm0000008,tt15716884,Daniel Day-Lewis - L'héritier,Marlon Brando,2021,7.3,
nm0000008,tt1585236,"From Los Angeles/Howard Duff, Ida Lupino, Marlon Brando, Zsa Zsa Gabor, Allan Sherman, Freda Payne",Marlon Brando,1963,8.2,
nm0000008,tt1687250,Mike Douglas: Moments & Memories,Marlon Brando,2008,9.4,
nm0000008,tt1775411,Godfather,Marlon Brando,2008,5.6,
nm0000008,tt1877197,Part VII (1960-1967),Marlon Brando,1979,7.6,
nm0000008,tt1990302,Paris Hilton Inc.: The Selling of Celebrity,Marlon Brando,2007,3.9,
nm0000008,tt2114433,Marlon Brando tuli Suomeen,Marlon Brando,2011,6.9,
nm0000008,tt3246948,Hollywood Rebellen,Marlon Brando,2013,6.8,
nm0000008,tt4052144,"Chaplin, la légende du siècle",Marlon Brando,2014,7.4,
nm0000008,tt4145178,Listen to Me Marlon,Marlon Brando,2015,8.2,
nm0000008,tt4800292,Lying for a Living,Marlon Brando,2002,6.3,
nm0000008,tt7808628,Hell's Club Part 2. Another Night,Marlon Brando,2017,7.7,
nm0000008,tt8142030,Marlon Brando Screentest for Rebel Without a Cause,Marlon Brando,1947,5.6,
nm0000008,tt8391714,Divine Rapture,Marlon Brando,1995,7.2,
nm0000008,tt9283916,Ballybrando,Marlon Brando,2009,7.9,
nm0000008,tt9875392,Hollywood's Golden Age,Marlon Brando,2018,6.9,
nm0000008,tt9913544,Un Américain nommé Kazan,Marlon Brando,2018,7.1,
nm0000197,tt0051500,The Cry Baby Killer,Jack Nicholson,1958,5.1,
nm0000197,tt0054475,The Wild Ride,Jack Nicholson,1960,4.4,
nm0000197,tt0055811,The Broken Land,Jack Nicholson,1962,5.1,
nm0000197,tt0057569,The Terror,Jack Nicholson,1963,5.0,
nm0000197,tt0057582,Thunder Island,Jack Nicholson,1963,5.2,
nm0000197,tt0057864,Back Door to Hell,Jack Nicholson,1964,5.3,
nm0000197,tt0059653,Ride in the Whirlwind,Jack Nicholson,1966,6.5,
nm0000197,tt0060418,Flight to Fury,Jack Nicholson,1964,5.6,
nm0000197,tt0061758,Hells Angels on Wheels,Jack Nicholson,1967,5.2,
nm0000197,tt0062262,The Shooting,Jack Nicholson,1966,6.6,
nm0000197,tt0062395,The Trip,Jack Nicholson,1967,6.1,
nm0000197,tt0063049,Head,Jack Nicholson,1968,6.5,
nm0000197,tt0063469,Psych-Out,Jack Nicholson,1968,6.0,
nm0000197,tt0064276,Easy Rider,Jack Nicholson,1969,7.3,
nm0000197,tt0065724,Five Easy Pieces,Jack Nicholson,1970,7.4,
nm0000197,tt0066286,The Rebel Rousers,Jack Nicholson,1970,4.1,
nm0000197,tt0066892,Carnal Knowledge,Jack Nicholson,1971,7.0,
nm0000197,tt0067699,A Safe Place,Jack Nicholson,1971,5.1,
nm0000197,tt0068509,"Drive, He Said",Jack Nicholson,1971,5.8,
nm0000197,tt0068805,The King of Marvin Gardens,Jack Nicholson,1972,6.5,
nm0000197,tt0070290,The Last Detail,Jack Nicholson,1973,7.5,
nm0000197,tt0071315,Chinatown,Jack Nicholson,1974,8.2,
nm0000197,tt0073008,The Fortune,Jack Nicholson,1975,5.7,
nm0000197,tt0073486,One Flew Over the Cuckoo's Nest,Jack Nicholson,1975,8.7,
nm0000197,tt0073580,Professione: reporter,Jack Nicholson,1975,7.6,
nm0000197,tt0074906,The Missouri Breaks,Jack Nicholson,1976,6.5,
nm0000197,tt0077621,Goin' South,Jack Nicholson,1978,6.2,
nm0000197,tt0081505,The Shining,Jack Nicholson,1980,8.4,
nm0000197,tt0082934,The Postman Always Rings Twice,Jack Nicholson,1981,6.6,
nm0000197,tt0083678,The Border,Jack Nicholson,1982,6.4,
nm0000197,tt0086425,Terms of Endearment,Jack Nicholson,1983,7.4,
nm0000197,tt0089841,Prizzi's Honor,Jack Nicholson,1985,6.7,
nm0000197,tt0091188,Heartburn,Jack Nicholson,1986,6.1,
nm0000197,tt0093277,Ironweed,Jack Nicholson,1987,6.7,
nm0000197,tt0094332,The Witches of Eastwick,Jack Nicholson,1987,6.6,
nm0000197,tt0096895,Batman,Jack Nicholson,1989,7.5,
nm0000197,tt0100828,The Two Jakes,Jack Nicholson,1990,6.2,
nm0000197,tt0104257,A Few Good Men,Jack Nicholson,1992,7.7,
nm0000197,tt0104427,Hoffa,Jack Nicholson,1992,6.6,
nm0000197,tt0104804,Man Trouble,Jack Nicholson,1992,4.7,
nm0000197,tt0111742,Wolf,Jack Nicholson,1994,6.2,
nm0000197,tt0112744,The Crossing Guard,Jack Nicholson,1995,6.3,
nm0000197,tt0115710,Blood and Wine,Jack Nicholson,1996,6.0,
nm0000197,tt0116996,Mars Attacks!,Jack Nicholson,1996,6.4,
nm0000197,tt0119822,As Good as It Gets,Jack Nicholson,1997,7.7,
nm0000197,tt0156040,A Tribute to Jack Nicholson,Jack Nicholson,1994,7.0,
nm0000197,tt0180847,Monsters & Maniacs,Jack Nicholson,1988,5.4,
nm0000197,tt0203667,Making 'The Shining',Jack Nicholson,1980,7.6,
nm0000197,tt0237572,The Pledge,Jack Nicholson,2001,6.8,
nm0000197,tt0257360,About Schmidt,Jack Nicholson,2002,7.1,
nm0000197,tt0291145,Elephant's Child,Jack Nicholson,1987,8.0,
nm0000197,tt0305224,Anger Management,Jack Nicholson,2003,6.2,
nm0000197,tt0311376,Junket Whore,Jack Nicholson,1998,4.3,
nm0000197,tt0337741,Something's Gotta Give,Jack Nicholson,2003,6.7,
nm0000197,tt0341718,Cinéma cinémas,Jack Nicholson,1982,6.9,
nm0000197,tt0374653,A Few Good Men: From Stage to Screen,Jack Nicholson,2001,6.8,
nm0000197,tt0381436,My Buddy Jack,Jack Nicholson,2003,4.9,
nm0000197,tt0387121,Chronicles: Van's Last Performance,Jack Nicholson,1971,6.0,
nm0000197,tt0402210,Getting the Goods on 'As Good As It Gets',Jack Nicholson,1997,7.5,
nm0000197,tt0407887,The Departed,Jack Nicholson,2006,8.5,
nm0000197,tt0429545,Afterthoughts,Jack Nicholson,2002,6.5,
