nconst,tconst,film name,actor name,film year,film score,actor relative score
nm0000450,tt1526286,Doubt: Stage to Screen,Philip Seymour Hoffman,2009,6.2,-0.6995270951405765
nm0000450,tt1526778,"No Acting, Please/Prunella and the Disappointing Ending",Philip Seymour Hoffman,2009,7.0,0.1643405149444727
nm0000450,tt1560747,The Master,Philip Seymour Hoffman,2012,7.2,0.3157985911730371
nm0000450,tt1596753,Salinger,Philip Seymour Hoffman,2013,6.7,-0.2456216072276841
nm0000450,tt1756477,Dianne Crittenden on 'The Thin Red Line',Philip Seymour Hoffman,2010,7.0,0.1428375728469063
nm0000450,tt1912979,A Child's Garden of Poetry,Philip Seymour Hoffman,2011,6.0,-0.9584998818569708
nm0000450,tt1951264,The Hunger Games: Catching Fire,Philip Seymour Hoffman,2013,7.5,0.6182460028573651
nm0000450,tt1972571,A Most Wanted Man,Philip Seymour Hoffman,2014,6.8,-0.1591410980646196
nm0000450,tt2920808,God's Pocket,Philip Seymour Hoffman,2014,6.1,-0.915025256889038
nm0000450,tt2996752,Doubt: The Cast of Doubt,Philip Seymour Hoffman,2009,6.1,-0.8075105464012083
nm0000450,tt3471822,Back Beyond,Philip Seymour Hoffman,2013,8.2,1.3741301616817827
nm0000450,tt4503964,The Making of 'A Most Wanted Man',Philip Seymour Hoffman,2015,6.4,-0.6125778452047093
nm0000450,tt5164248,Actors Hall of Fame Induction Ceremony,Philip Seymour Hoffman,2016,8.6,1.7415551404316107
nm0000450,tt5289438,Red Dragon: Burning Wheelchair,Philip Seymour Hoffman,2003,7.3,0.6173085213117603
nm0000450,tt5294910,Straight from the Heart: A Tribute to Philip Seymour Hoffman,Philip Seymour Hoffman,2015,6.2,-0.8285447477259718
nm0000450,tt5337326,Moneyball: Playing the Game,Philip Seymour Hoffman,2012,7.5,0.6397489449549305
nm0000450,tt5337336,Moneyball: Drafting the Team,Philip Seymour Hoffman,2012,7.1,0.2078151399124054
nm0000450,tt5589956,Philip Seymour Hoffman,Philip Seymour Hoffman,2016,7.4,0.4457537253040372
nm0000450,tt5712890,Episode #1.1,Philip Seymour Hoffman,2005,7.4,0.6822860883772602
nm0000450,tt5713026,Episode #1.2,Philip Seymour Hoffman,2005,7.4,0.6822860883772602
nm0000138,tt0088527,Growing Pains,Leonardo DiCaprio,1985,6.6,0.7110076942573677
nm0000138,tt0098887,Parenthood,Leonardo DiCaprio,1990,5.9,0.0453898698364603
nm0000138,tt0108330,This Boy's Life,Leonardo DiCaprio,1993,7.3,0.9074383073115504
nm0000138,tt0108550,What's Eating Gilbert Grape,Leonardo DiCaprio,1993,7.7,1.1846732814055363
nm0000138,tt0109820,The Foot Shooting Party,Leonardo DiCaprio,1994,5.5,-0.3762104000626715
nm0000138,tt0112461,The Basketball Diaries,Leonardo DiCaprio,1995,7.3,0.8352556594089771
nm0000138,tt0114214,The Quick and the Dead,Leonardo DiCaprio,1995,6.5,0.2807857112210058
nm0000138,tt0114702,Total Eclipse,Leonardo DiCaprio,1995,6.5,0.2807857112210058
nm0000138,tt0116999,Marvin's Room,Leonardo DiCaprio,1996,6.7,0.3833118743167125
nm0000138,tt0117509,Romeo + Juliet,Leonardo DiCaprio,1996,6.7,0.3833118743167125
nm0000138,tt0119004,Don's Plum,Leonardo DiCaprio,2001,5.7,-0.4902321806746845
nm0000138,tt0120338,Titanic,Leonardo DiCaprio,1997,7.8,1.1096167291238863
nm0000138,tt0120533,Celebrity,Leonardo DiCaprio,1998,6.3,0.0338942523201532
nm0000138,tt0120744,The Man in the Iron Mask,Leonardo DiCaprio,1998,6.5,0.1725117393671462
nm0000138,tt0163978,The Beach,Leonardo DiCaprio,2000,6.7,0.238946578511566
nm0000138,tt0169327,Titanic: Breaking New Ground,Leonardo DiCaprio,1998,7.3,0.7269816875551175
nm0000138,tt0217505,Gangs of New York,Leonardo DiCaprio,2002,7.5,0.7212338787969647
nm0000138,tt0237081,Celebrities Caught on Camera: Volume 1,Leonardo DiCaprio,1999,3.5,-1.9428418902890328
nm0000138,tt0264464,Catch Me If You Can,Leonardo DiCaprio,2002,8.1,1.137086339937943
nm0000138,tt0286234,Total Eclipse,Leonardo DiCaprio,1995,6.0,-0.0657580063964763
nm0000138,tt0299739,David Blaine: Street Magic,Leonardo DiCaprio,1997,7.7,1.0403079856003905
nm0000138,tt0318220,HBO First Look,Leonardo DiCaprio,1992,6.0,0.0425159654573832
nm0000138,tt0322031,Directors: James Cameron,Leonardo DiCaprio,1997,6.8,0.4165292938889223
nm0000138,tt0325727,Leo Mania,Leonardo DiCaprio,1998,7.6,0.9349079181256068
nm0000138,tt0338751,The Aviator,Leonardo DiCaprio,2004,7.5,0.6490512308943914
nm0000138,tt0361678,Growing Pains,Leonardo DiCaprio,2001,6.0,-0.2823059501041954
nm0000138,tt0372106,'Catch Me If You Can': Behind the Camera,Leonardo DiCaprio,2003,6.5,-0.0079448803892865
nm0000138,tt0401305,Frank Abagnale: Between Reality and Fiction,Leonardo DiCaprio,2003,5.8,-0.4931060850537616
nm0000138,tt0402538,Titanic: The Premiere,Leonardo DiCaprio,2000,6.6,0.1696378349880692
nm0000138,tt0403057,Gardener of Eden,Leonardo DiCaprio,2007,6.1,-0.4295451502884183
nm0000138,tt0407887,The Departed,Leonardo DiCaprio,2006,8.5,1.2699560182267824
nm0000138,tt0408269,To Leo with Love,Leonardo DiCaprio,1998,6.4,0.10320299584365
nm0000138,tt0429486,The 62nd Annual Golden Globe Awards 2005,Leonardo DiCaprio,2005,6.1,-0.3573625023858457
nm0000138,tt0449557,The Affliction of Howard Hughes: Obsessive-Compulsive Disorder,Leonardo DiCaprio,2005,6.9,0.1971074458021261
nm0000138,tt0450204,101 Juiciest Hollywood Hookups,Leonardo DiCaprio,2005,7.9,0.8901948810370904
nm0000138,tt0450259,Blood Diamond,Leonardo DiCaprio,2006,8.0,0.9234123006093002
nm0000138,tt0456034,Only in LA,Leonardo DiCaprio,2004,6.5,-0.0440362043405728
nm0000138,tt0471735,Heart of the Ocean: The Making of 'Titanic',Leonardo DiCaprio,1997,8.0,1.2482342161708797
nm0000138,tt0488532,Entertainment Tonight Presents: The Real 'Growing Pains',Leonardo DiCaprio,2000,5.2,-0.8006845743408804
nm0000138,tt0492931,The 11th Hour,Leonardo DiCaprio,2007,7.3,0.4021597719935388
nm0000138,tt0537890,Episode #1.9,Leonardo DiCaprio,2003,2.4,-2.84960336485264
nm0000138,tt0537891,Episode #2.1,Leonardo DiCaprio,2004,4.1,-1.7074460489044874
nm0000138,tt0539009,Episode dated 4 February 2005,Leonardo DiCaprio,2005,5.4,-0.8425237070503202
nm0000138,tt0545920,Episode dated 20 July 2005,Leonardo DiCaprio,2005,5.1,-1.05044993762081
nm0000138,tt0545937,Episode dated 20 September 2005,Leonardo DiCaprio,2005,1.0,-3.892108422084163
nm0000138,tt0584291,Episode #3.7,Leonardo DiCaprio,1990,2.5,-2.3111074099624185
nm0000138,tt0594821,Catch Me If You Can,Leonardo DiCaprio,2002,4.7,-1.2194109398609352
nm0000138,tt0594950,Titanic,Leonardo DiCaprio,1997,6.8,0.4165292938889223
nm0000138,tt0602023,The Aviator,Leonardo DiCaprio,2004,4.7,-1.2915935877635083
nm0000138,tt0625022,Episode dated 25 January 2003,Leonardo DiCaprio,2003,2.6,-2.710985877805648
nm0000138,tt0631195,Cannes Festival 2002,Leonardo DiCaprio,2002,2.6,-2.6748945538543603
nm0000138,tt0653000,Show nº87,Leonardo DiCaprio,1998,2.6,-2.5305292580492145
nm0000138,tt0666621,Aviator,Leonardo DiCaprio,2005,8.2,1.0981211116075789
nm0000138,tt0667080,Episode dated 6 December 2004,Leonardo DiCaprio,2004,4.6,-1.3609023312870052
nm0000138,tt0678459,Episode #1.13,Leonardo DiCaprio,2000,2.6,-2.602711905951788
nm0000138,tt0728925,Episode #13.22,Leonardo DiCaprio,2005,4.6,-1.396993655238292
nm0000138,tt0745909,"Wetten, dass..? aus Böblingen",Leonardo DiCaprio,2003,4.4,-1.4634284943827112
nm0000138,tt0758774,Body of Lies,Leonardo DiCaprio,2008,7.1,0.2274509609952589
nm0000138,tt0768121,A Life Without Limits: The Making of 'The Aviator',Leonardo DiCaprio,2005,6.1,-0.3573625023858457
nm0000138,tt0787466,Femmes Fatales: Sharon Stone,Leonardo DiCaprio,1998,4.5,-1.2136631311027823
nm0000138,tt0807907,Episode dated 8 January 2003,Leonardo DiCaprio,2003,3.9,-1.809972212000193
nm0000138,tt0817981,Leo & Gisele,Leonardo DiCaprio,2005,3.0,-2.5059335516142345
nm0000138,tt0825197,Celeb Breakups & Scandals,Leonardo DiCaprio,2006,6.1,-0.393453826337132
nm0000138,tt0871147,The Departed: Facing a Loaded Gun,Leonardo DiCaprio,2006,6.8,0.091707378327343
nm0000138,tt0882202,Episode dated 16 October 2006,Leonardo DiCaprio,2006,5.8,-0.6013800569076212
nm0000138,tt0883073,Greensburg,Leonardo DiCaprio,2008,8.8,1.405699600894699
nm0000138,tt0893103,'Blood Diamond': Making an African Epic,Leonardo DiCaprio,2006,5.1,-1.0865412615720962
nm0000138,tt0918313,Episode #14.228,Leonardo DiCaprio,2006,6.4,-0.1855275957666422
nm0000138,tt0923572,'Catch Me If You Can': In Closing,Leonardo DiCaprio,2003,5.6,-0.6317235721007546
nm0000138,tt0923573,'Catch Me If You Can': The Casting of the Film,Leonardo DiCaprio,2003,6.5,-0.0079448803892865
nm0000138,tt0945068,Episode dated 17 January 2007,Leonardo DiCaprio,2007,5.1,-1.1226325855233823
nm0000138,tt0950474,What It Takes,Leonardo DiCaprio,2006,6.5,-0.1162188522431461
nm0000138,tt0959337,Revolutionary Road,Leonardo DiCaprio,2008,7.3,0.3660684480422519
nm0000138,tt0970528,Crossing Criminal Cultures,Leonardo DiCaprio,2007,6.8,0.0556160543760567
nm0000138,tt0993846,The Wolf of Wall Street,Leonardo DiCaprio,2013,8.2,0.8093905199972872
nm0000138,tt1012220,Episode dated 6 April 2007,Leonardo DiCaprio,2007,6.2,-0.3602364067649216
nm0000138,tt10150518,The 25th Annual Critics' Choice Awards,Leonardo DiCaprio,2020,6.6,-0.5521886440376614
nm0000138,tt10257288,"Street Safe, Street Smart",Leonardo DiCaprio,1990,6.2,0.2533161004069494
nm0000138,tt10305932,The Oscars,Leonardo DiCaprio,2020,6.6,-0.5521886440376614
nm0000138,tt10578490,And We Go Green,Leonardo DiCaprio,2019,6.8,-0.3774798330393821
nm0000138,tt1063209,Episode dated 9 February 2007,Leonardo DiCaprio,2007,6.8,0.0556160543760567
nm0000138,tt10661660,Brad Pitt/Leonardo DiCaprio/Margot Robbie/Quentin Tarantino/Keith L. Williams/Tal Wilkerfeld,Leonardo DiCaprio,2019,7.1,-0.1695536024688929
nm0000138,tt10751088,The 26th Annual Screen Actors Guild Awards,Leonardo DiCaprio,2020,7.1,-0.2056449264201792
nm0000138,tt10792382,The Curse of Don's Plum,Leonardo DiCaprio,2019,7.4,0.0383726281015968
nm0000138,tt1083606,Episode dated 8 August 2007,Leonardo DiCaprio,2007,7.0,0.1942335414230497
nm0000138,tt10850602,Bubble Yum: Keeps it Poppin',Leonardo DiCaprio,1989,6.6,0.5666423984522211
nm0000138,tt10851578,Kraft: Kraft Free Singles,Leonardo DiCaprio,1991,6.2,0.2172247764556631
nm0000138,tt10851610,Fred Meyer: You'll Find it at Freddy's,Leonardo DiCaprio,1989,5.5,-0.1957537803062393
nm0000138,tt10851652,Oppo: Find Me,Leonardo DiCaprio,2011,6.4,-0.3659842155230751
nm0000138,tt10851666,BYD: Make History,Leonardo DiCaprio,2017,6.4,-0.5825321592307942
nm0000138,tt10852498,Honda: Miracle Civic,Leonardo DiCaprio,1995,4.6,-1.0360804157254264
nm0000138,tt10852556,Jim Beam: Bourbon,Leonardo DiCaprio,2013,6.1,-0.6460930939961375
nm0000138,tt10852568,Jim Beam: Black,Leonardo DiCaprio,2014,5.6,-1.0287281355649065
nm0000138,tt10852626,Telecom: La tecnologia e importante ma anche tutto il resto,Leonardo DiCaprio,2014,6.1,-0.6821844179474245
nm0000138,tt10856664,Wild Aid: Leonardo DiCaprio and Jackie Chan,Leonardo DiCaprio,2011,6.0,-0.643219189617061
nm0000138,tt10856690,BYD: Build Your Dreams,Leonardo DiCaprio,2017,7.4,0.11055527600417
nm0000138,tt1109232,New Generation,Leonardo DiCaprio,1989,6.8,0.7052598854992141
nm0000138,tt11286314,Don't Look Up,Leonardo DiCaprio,2021,7.3,-0.1031187633244726
nm0000138,tt1130884,Shutter Island,Leonardo DiCaprio,2010,8.2,0.9176644918511468
nm0000138,tt1148204,Orphan,Leonardo DiCaprio,2009,7.0,0.1220508935204764
nm0000138,tt11764002,'Once Upon a Time... in Hollywood',Leonardo DiCaprio,2020,8.0,0.4181337652912888
nm0000138,tt1206543,Out of the Furnace,Leonardo DiCaprio,2013,6.8,-0.1609318893316624
nm0000138,tt12179810,The Anytime Show with Mister H. I.,Leonardo DiCaprio,2020,8.7,0.9032949699557632
nm0000138,tt12358586,Notes on an American Film Director at Work,Leonardo DiCaprio,2008,7.2,0.2967597045187558
nm0000138,tt1306393,Episode dated 10 October 2008,Leonardo DiCaprio,2008,7.8,0.7126121656597341
nm0000138,tt1343092,The Great Gatsby,Leonardo DiCaprio,2013,7.2,0.1163030847623235
nm0000138,tt1344514,Episode dated 26 December 2008,Leonardo DiCaprio,2008,7.1,0.2274509609952589
nm0000138,tt1375666,Inception,Leonardo DiCaprio,2010,8.8,1.3335169529921262
nm0000138,tt1379245,Actionable Intelligence: Deconstructing 'Body of Lies',Leonardo DiCaprio,2009,6.9,0.0527421499969802
nm0000138,tt13988290,Leonardo DiCaprio: Most Wanted!,Leonardo DiCaprio,2021,6.5,-0.6575887115124439
nm0000138,tt14072206,Apollo 8: The Mission That Changed the World,Leonardo DiCaprio,2018,8.6,0.9061688743348404
nm0000138,tt1425298,Episode dated 23 April 2009,Leonardo DiCaprio,2009,6.7,-0.0858753370500126
nm0000138,tt1433813,Hubble 3D,Leonardo DiCaprio,2010,7.7,0.5711207742336653
nm0000138,tt14677742,Welcome Back Future,Leonardo DiCaprio,2021,6.4,-0.72689745503594
nm0000138,tt1468820,2009 Golden Globe Awards Red Carpet Special,Leonardo DiCaprio,2009,5.5,-0.91758025933197
nm0000138,tt1486185,Red Riding Hood,Leonardo DiCaprio,2011,5.5,-0.9897629072345432
nm0000138,tt15560488,Clint Eastwood: A Cinematic Legacy,Leonardo DiCaprio,2021,7.7,0.1741162107695133
nm0000138,tt15562546,A Director's Vision,Leonardo DiCaprio,2021,7.4,-0.0338100198009758
nm0000138,tt1558827,Model Culture: One + Night in Bangkok,Leonardo DiCaprio,2009,4.8,-1.402741463996445
nm0000138,tt15711284,Adele One Night Only,Leonardo DiCaprio,2021,8.1,0.4513511848634987
nm0000138,tt15739482,Titanic: Deleted Scenes,Leonardo DiCaprio,2012,8.1,0.7761731004250774
nm0000138,tt1596431,Episode dated 18 February 2010,Leonardo DiCaprio,2010,8.5,1.1255907224216366
nm0000138,tt1616195,J. Edgar,Leonardo DiCaprio,2011,6.5,-0.2966754719995789
nm0000138,tt1645009,Magacine,Leonardo DiCaprio,1997,6.0,-0.1379406542990489
nm0000138,tt1663202,The Revenant,Leonardo DiCaprio,2015,8.0,0.5985903850477216
nm0000138,tt1671907,Episode dated 24 June 2010,Leonardo DiCaprio,2010,7.6,0.5018120307101684
nm0000138,tt1677774,Episode dated 5 July 2010,Leonardo DiCaprio,2010,8.8,1.3335169529921262
nm0000138,tt1680439,Episode dated 9 July 2010,Leonardo DiCaprio,2010,8.4,1.0562819788981404
nm0000138,tt1690901,Episode dated 14 July 2010,Leonardo DiCaprio,2010,7.8,0.6404295177571614
nm0000138,tt1695201,Inception,Leonardo DiCaprio,2010,8.3,0.9869732353746442
nm0000138,tt1698238,Episode #1.41,Leonardo DiCaprio,2010,6.4,-0.3298928915717881
nm0000138,tt1710551,Dante Ferretti: Scenografo italiano,Leonardo DiCaprio,2010,7.2,0.2245770566161831
nm0000138,tt1826731,Lives of Quiet Desperation: The Making of Revolutionary Road,Leonardo DiCaprio,2009,6.9,0.0527421499969802
nm0000138,tt1831044,Titanic - 1ª Edición,Leonardo DiCaprio,2011,7.2,0.1884857326648962
nm0000138,tt1853728,Django Unchained,Leonardo DiCaprio,2012,8.4,0.9840993309955672
nm0000138,tt1946864,Face 2 Face,Leonardo DiCaprio,2010,7.0,0.0859595695691901
nm0000138,tt2008009,The Clock,Leonardo DiCaprio,2010,9.0,1.4721344400391188
nm0000138,tt2069797,Delirium,Leonardo DiCaprio,2018,5.8,-1.0344759443230591
nm0000138,tt2125640,2012 Golden Globe Awards,Leonardo DiCaprio,2012,7.1,0.0830856651901131
nm0000138,tt2132638,Close Up,Leonardo DiCaprio,2011,6.8,-0.0887492414290897
nm0000138,tt2169432,Titanic: 100 Years On,Leonardo DiCaprio,2012,7.4,0.2910118957606029
nm0000138,tt2186706,Leonardo DiCaprio,Leonardo DiCaprio,2008,7.3,0.3660684480422519
nm0000138,tt2188008,Teen Heartthrobs,Leonardo DiCaprio,2009,6.9,0.0527421499969802
nm0000138,tt2201796,J. Edgar: A Complicated Man,Leonardo DiCaprio,2012,7.3,0.221703152237106
nm0000138,tt2304689,J. Edgar: The Most Powerful Man in the World,Leonardo DiCaprio,2012,6.8,-0.124840565380376
nm0000138,tt2361317,Live by Night,Leonardo DiCaprio,2016,6.4,-0.5464408352795079
nm0000138,tt2364841,Runner Runner,Leonardo DiCaprio,2013,5.6,-0.9926368116136196
nm0000138,tt2872838,Becoming Archer,Leonardo DiCaprio,2007,6.4,-0.2216189197179286
nm0000138,tt3342916,Last Hours,Leonardo DiCaprio,2013,6.9,-0.0916231458081655
nm0000138,tt3391950,The Hollywood Reporter in Focus,Leonardo DiCaprio,2013,8.6,1.0866254940912732
nm0000138,tt3395630,The Wolf of Wall Street,Leonardo DiCaprio,2013,9.2,1.5024779552322514
nm0000138,tt3422806,Leonardo DiCaprio/Courteney Cox/Sara Bareilles/Loni Love,Leonardo DiCaprio,2014,8.0,0.6346817089990079
nm0000138,tt3427762,19th Annual Critics' Choice Movie Awards,Leonardo DiCaprio,2014,5.9,-0.8208019049944167
nm0000138,tt3633472,Episode #1.1472,Leonardo DiCaprio,1990,9.2,2.3325784061118418
nm0000138,tt3697216,The Oscars Red Carpet Live 2014,Leonardo DiCaprio,2014,7.5,0.2881379913815258
nm0000138,tt3894384,Worst Shark Attack Ever,Leonardo DiCaprio,2014,6.6,-0.3356407003299422
nm0000138,tt3918408,Leonardo DiCaprio,Leonardo DiCaprio,2014,9.3,1.535695374804462
nm0000138,tt4007278,Carbon,Leonardo DiCaprio,2014,7.5,0.2881379913815258
nm0000138,tt4016250,The Audition,Leonardo DiCaprio,2015,6.6,-0.3717320242812286
nm0000138,tt4370188,Green World Rising,Leonardo DiCaprio,2014,7.3,0.1495205043345328
nm0000138,tt4532826,Robin Hood,Leonardo DiCaprio,2018,5.3,-1.3810196619405417
nm0000138,tt4688654,Episode #27.1,Leonardo DiCaprio,1979,9.0,2.5909654825290014
nm0000138,tt4800292,Lying for a Living,Leonardo DiCaprio,2002,6.3,-0.1104710434849925
nm0000138,tt5206604,Blood Diamond: Journalism on the Front Line,Leonardo DiCaprio,2007,6.3,-0.2909276632414254
nm0000138,tt5206644,Blood Diamond: Inside the Siege of Freetown,Leonardo DiCaprio,2007,7.0,0.1942335414230497
nm0000138,tt5206728,Body of Lies: Interactive Debriefing,Leonardo DiCaprio,2009,6.9,0.0527421499969802
